campaign_id,campaign_name,channel,impressions,clicks,conversions,spend,revenue,campaign_date
1776,Retargeting,Instagram,68771,5973,532,5071.51,20501.28,05-06-2025
1777,Mega Sale,YouTube,43249,3447,334,34050.57,44686.11,27-03-2025
1778,Summer Sale,Instagram,86823,7497,802,22145.01,110373.79,12-10-2025
1779,Mega Sale,Facebook,69324,3308,291,46137.64,78454.75,19-02-2025
1780,Festival Offer,Google Ads,56871,2925,195,49614.41,167142.57,25-07-2025
1781,Mega Sale,Instagram,77098,4887,506,37812.77,105462.99,13-06-2025
1782,Brand Awareness,YouTube,52602,6215,294,33547.49,127816.16,02-10-2025
1783,Valentine Offer,Instagram,74796,4707,371,43093.77,132744.59,19-08-2025
1784,Brand Awareness,Email,25574,1238,139,15131.98,48787.47,02-12-2025
1785,Special Discount,Email,27579,953,77,29427.73,82067.45,07-04-2025
1786,New Launch,YouTube,88416,2243,181,7790.03,27698.99,20-10-2025
1787,Valentine Offer,LinkedIn,58578,1358,123,30880.81,56590.43,16-02-2025
1788,Festival Offer,Email,53535,1256,136,28050.81,125697.52,08-07-2025
1789,Winter Sale,Instagram,99772,5915,356,24136.28,94339.34,09-03-2025
1790,Winter Sale,LinkedIn,43401,1398,48,11143.36,32900.57,05-11-2025
1791,New Launch,YouTube,63150,3244,187,48667.46,150908.88,19-06-2025
1792,Summer Sale,LinkedIn,25875,1519,163,36380.27,53311.67,13-12-2025
1793,Special Discount,Instagram,58260,5422,643,43246.28,63459.13,03-10-2025
1794,Flash Sale,Email,20857,514,43,24559.57,97229.39,21-01-2025
1795,Festival Offer,Instagram,52628,4324,579,22000.84,36772.56,24-10-2025
1796,Festival Offer,Google Ads,19651,1871,99,18956.76,70042.21,05-09-2025
1797,Valentine Offer,LinkedIn,32536,1733,75,17171.26,65871.03,09-09-2025
1798,Brand Awareness,Email,37077,3841,248,17779.7,67899.57,25-12-2025
1799,Festival Offer,YouTube,38806,3103,233,30126.98,123310.52,28-05-2025
1800,Flash Sale,LinkedIn,8400,394,34,28613.43,111948.67,23-03-2025
1801,Flash Sale,Google Ads,79401,6780,515,24288.96,69745.19,22-12-2025
1802,Winter Sale,Facebook,21849,1036,108,15324.31,40763.6,19-04-2025
1803,Retargeting,LinkedIn,81445,4109,198,29627.5,64759.8,22-09-2025
1804,Mega Sale,YouTube,58194,5070,326,48647.76,177400.66,10-06-2025
1805,Festival Offer,YouTube,73594,4537,523,43405.03,132122.05,04-09-2025
1806,Brand Awareness,Google Ads,27988,2541,270,1697.4,8144.81,08-06-2025
1807,New Launch,LinkedIn,32057,1559,84,14637.46,60839.94,11-04-2025
1808,Summer Sale,LinkedIn,51727,5120,623,28900.99,104818.66,26-09-2025
1809,New Launch,Instagram,34933,3734,215,18814.46,24925.28,17-09-2025
1810,Retargeting,Facebook,13807,831,94,48121.15,212556,29-01-2025
1811,Festival Offer,LinkedIn,63541,5912,712,13150.63,28577.29,30-11-2025
1812,Mega Sale,Instagram,37124,1677,226,36151.64,67756.73,10-10-2025
1813,Festival Offer,YouTube,41369,1575,95,36933.53,173084.33,05-06-2025
1814,Valentine Offer,Email,12977,684,49,12953.09,53034.95,20-02-2025
1815,Winter Sale,Email,75376,8729,365,16624.06,59993.6,01-03-2025
1816,Winter Sale,YouTube,62920,1941,179,10672.42,34802.78,07-09-2025
1817,Valentine Offer,LinkedIn,44316,964,102,22058.03,102326.27,10-04-2025
1818,Flash Sale,Email,82193,9118,274,13335.64,36636.23,20-11-2025
1819,Flash Sale,Instagram,28138,1908,186,24680.7,56229.34,30-09-2025
1820,Valentine Offer,Facebook,37639,2149,204,34214.29,106462.44,04-04-2025
1821,Valentine Offer,Google Ads,68908,1431,123,44774.99,140427,02-04-2025
1822,Brand Awareness,LinkedIn,13593,1155,111,5633.83,25215.41,18-12-2025
1823,Winter Sale,Google Ads,75594,8249,434,10486.18,16915.3,07-06-2025
1824,Flash Sale,YouTube,70769,3916,280,38554.61,115398.86,18-04-2025
1825,Special Discount,Google Ads,79843,7100,371,16864.51,32535.61,22-03-2025
1826,Mega Sale,Email,84970,4273,461,47878.64,235964.46,18-05-2025
1827,Brand Awareness,Google Ads,34979,1775,173,46782.17,204478.71,06-06-2025
1828,Special Discount,YouTube,48741,3873,540,37515.48,109128.4,21-07-2025
1829,Festival Offer,Email,59673,1239,140,3710.06,10215.26,21-05-2025
1830,Flash Sale,Instagram,7553,872,51,11221.84,44027.28,13-01-2025
1831,Winter Sale,Google Ads,47184,4445,524,16958.57,56436.33,13-11-2025
1832,Brand Awareness,LinkedIn,70921,5023,430,6234.89,13242.43,03-09-2025
1833,Special Discount,LinkedIn,99537,11704,1313,47650.22,228601.49,28-12-2025
1834,Summer Sale,Facebook,68837,3422,245,49359.53,169166.69,29-01-2025
1835,Flash Sale,Facebook,88837,7390,503,27356.89,78374.01,30-08-2025
1836,Festival Offer,Google Ads,22600,755,63,48881.76,194711.02,29-10-2025
1837,Mega Sale,YouTube,44171,2521,362,5312.25,11324.98,05-12-2025
1838,Festival Offer,Facebook,39172,3063,362,41048.19,156819.13,25-12-2025
1839,Winter Sale,Google Ads,98244,7107,582,45350.07,131251.87,14-06-2025
1840,Flash Sale,Instagram,66384,3192,330,18747.99,36673.76,06-11-2025
1841,Valentine Offer,Facebook,8032,303,16,32469.77,91690,28-09-2025
1842,Summer Sale,YouTube,12901,1307,134,1793.86,5132.93,17-06-2025
1843,New Launch,YouTube,75622,5542,455,29165.96,105307.22,17-02-2025
1844,New Launch,YouTube,78176,7957,353,27056.36,114574.1,28-08-2025
1845,Flash Sale,Email,84958,4826,218,38588.65,109499.06,20-08-2025
1846,Valentine Offer,YouTube,24949,1851,73,9902.02,33526.76,21-12-2025
1847,Special Discount,Facebook,61675,1408,144,29162.15,35698.7,05-01-2025
1848,Mega Sale,LinkedIn,34521,2010,169,8374.25,37275.32,17-06-2025
1849,Brand Awareness,LinkedIn,74778,5244,362,38726.46,131006.42,23-10-2025
1850,Summer Sale,YouTube,25002,1273,75,11101.06,20981.33,05-11-2025
1851,Brand Awareness,Instagram,10171,1001,46,27463.74,132586.98,28-04-2025
1852,Flash Sale,Google Ads,91267,5246,363,15843.55,44556.46,22-04-2025
1853,New Launch,Email,51575,1254,72,44004.24,210721.75,14-01-2025
1854,Valentine Offer,Email,63189,7357,1094,37255.73,98563.12,24-07-2025
1855,Festival Offer,YouTube,31035,1462,140,29920.64,50077.2,24-10-2025
1856,Valentine Offer,LinkedIn,99964,10461,562,8981.27,17932.22,06-11-2025
1857,Retargeting,Instagram,51974,3634,321,10358.08,51205.98,02-09-2025
1858,Special Discount,Email,38460,2852,142,47299.95,59661.92,24-07-2025
1859,Special Discount,LinkedIn,18115,1088,124,47340.86,207297.65,03-06-2025
1860,Valentine Offer,Facebook,35062,3573,150,32871.2,140644.16,21-05-2025
1861,Mega Sale,Facebook,89850,7093,258,7896.06,16946.47,07-03-2025
1862,Summer Sale,YouTube,72976,2734,153,35058.44,143623.69,18-04-2025
1863,Special Discount,Google Ads,91632,6633,578,31260.2,135305.17,31-03-2025
1864,Festival Offer,Facebook,72973,2699,172,18888.33,89055.21,12-09-2025
1865,Flash Sale,YouTube,31748,1887,159,31640.31,147258.03,14-06-2025
1866,Summer Sale,LinkedIn,8732,976,32,17247.52,78950.83,15-03-2025
1867,Retargeting,Google Ads,58432,1548,184,19474.8,67661.85,22-03-2025
1868,New Launch,Facebook,18122,392,33,44962.25,69694.67,01-09-2025
1869,Summer Sale,Instagram,65874,4717,690,22580.38,100624.49,01-09-2025
1870,Mega Sale,LinkedIn,66536,3434,168,16820.95,54700.84,19-02-2025
1871,Festival Offer,Google Ads,67624,5389,745,10618.07,21590.6,26-04-2025
1872,Mega Sale,Facebook,91403,3174,475,5644.67,15435.84,08-05-2025
1873,Valentine Offer,LinkedIn,34651,1719,98,36771.48,86200.11,30-10-2025
1874,Festival Offer,Instagram,73146,5696,761,49394.5,109337.61,05-08-2025
1875,Summer Sale,Google Ads,54121,2271,85,37648.86,159598.46,04-04-2025
1876,Special Discount,Instagram,6877,283,10,41933.58,88217.83,06-01-2025
1877,Mega Sale,Email,79984,5537,661,43026.34,82328.47,20-08-2025
1878,Flash Sale,LinkedIn,33159,2519,209,27748.09,45720.88,21-09-2025
1879,Valentine Offer,YouTube,49217,3746,207,13508.94,57636.65,22-08-2025
1880,Flash Sale,Facebook,91933,3419,444,42954.5,176131.64,07-07-2025
1881,Winter Sale,Email,60904,6479,220,48272.92,81082.43,26-02-2025
1882,Special Discount,YouTube,20765,1626,80,43792.03,103643.28,12-02-2025
1883,Retargeting,Google Ads,71155,2918,290,41181.3,188007.96,14-03-2025
1884,Retargeting,YouTube,94204,5518,182,10735.18,43257.02,19-03-2025
1885,Winter Sale,LinkedIn,78778,8619,354,40212.74,103672.2,29-09-2025
1886,Mega Sale,Google Ads,26856,2070,102,5906.77,10805.93,19-03-2025
1887,Special Discount,Instagram,75886,6511,629,43056.46,97221.54,19-07-2025
1888,Flash Sale,Facebook,73386,4917,634,23932.2,41097.7,08-02-2025
1889,Mega Sale,YouTube,37942,3659,393,33737.89,67248.66,04-02-2025
1890,Winter Sale,Email,12762,1095,67,8045.79,34800.27,23-03-2025
1891,Brand Awareness,Facebook,89683,8658,1059,29979.4,64293.18,26-04-2025
1892,Mega Sale,LinkedIn,41204,1974,287,20670.59,81829.08,19-03-2025
1893,Summer Sale,LinkedIn,31978,2455,145,33939.67,138820.77,02-03-2025
1894,Valentine Offer,Google Ads,73238,4013,388,6028,21631.32,05-12-2025
1895,Valentine Offer,Google Ads,62445,3695,530,7118.36,28637.62,06-02-2025
1896,Special Discount,Instagram,99372,7580,1123,14333.04,71009.4,27-02-2025
1897,Valentine Offer,Instagram,87168,9386,1153,29663.95,134369.41,26-04-2025
1898,Mega Sale,Instagram,73529,2314,114,49882.66,174220.23,04-05-2025
1899,Flash Sale,LinkedIn,92151,9945,1183,21662.03,78516.79,22-05-2025
1900,Flash Sale,Instagram,37986,3381,361,17112.65,63907.5,12-02-2025
1901,Valentine Offer,Google Ads,6694,236,29,40493.58,85944.71,30-10-2025
1902,Valentine Offer,YouTube,61854,6689,472,6094.31,25398.06,07-11-2025
1903,Summer Sale,YouTube,79136,4660,670,43649.28,163104.99,25-02-2025
1904,Winter Sale,Instagram,82377,3262,391,5650.76,27539.39,25-10-2025
1905,Valentine Offer,Email,93160,8774,1069,36196.16,48918.63,21-10-2025
1906,Special Discount,LinkedIn,73519,1775,155,40844.87,146504.41,14-01-2025
1907,New Launch,Instagram,33316,2988,181,2183.08,10467.02,31-07-2025
1908,Brand Awareness,Instagram,8719,920,85,42622.07,92206.63,08-05-2025
1909,Flash Sale,Google Ads,41258,4478,182,16901.11,65180.77,18-04-2025
1910,Special Discount,Instagram,78200,7878,1120,27816.61,67403.77,30-03-2025
1911,Winter Sale,Instagram,70514,8427,343,17354.4,61475.02,06-06-2025
1912,Valentine Offer,LinkedIn,18277,1843,78,32333.14,77247.51,06-04-2025
1913,Brand Awareness,Email,55160,2759,217,42942.82,130746.9,05-07-2025
1914,Flash Sale,YouTube,25868,1207,118,1780.44,3420.58,25-12-2025
1915,Mega Sale,LinkedIn,89188,6636,973,28436.14,53347.64,08-02-2025
1916,Special Discount,Instagram,31033,1002,41,35871.61,167730.26,16-03-2025
1917,Special Discount,Facebook,98832,7549,771,18336.18,31272.77,31-05-2025
1918,Summer Sale,Google Ads,85402,3054,256,49972.51,144002.63,08-10-2025
1919,Winter Sale,Google Ads,25317,1627,54,25230.15,110163.47,26-04-2025
1920,Summer Sale,YouTube,62718,6561,417,8123.46,18909.9,05-09-2025
1921,Mega Sale,Email,62534,4645,335,21203.85,93764.23,18-11-2025
1922,Brand Awareness,Instagram,80426,8887,1058,37592.85,146072.08,09-08-2025
1923,Retargeting,Instagram,53526,4056,581,46349.79,96958.29,09-02-2025
1924,Winter Sale,YouTube,95858,4120,287,43137.29,213433.48,24-10-2025
1925,Retargeting,Instagram,21877,832,124,49289.71,191822.98,23-02-2025
1926,Retargeting,Google Ads,84179,5415,518,36160.66,132017.89,27-08-2025
1927,Mega Sale,Email,40275,3157,121,23551.7,67449.94,03-02-2025
1928,Brand Awareness,Email,27458,639,90,22974.95,84342.3,28-12-2025
1929,Flash Sale,YouTube,24382,748,109,18366.2,88671.83,10-05-2025
1930,Festival Offer,Email,8614,902,103,25049.68,97093.25,21-04-2025
1931,Brand Awareness,Google Ads,91743,9241,911,27381.39,103056.35,19-10-2025
1932,Mega Sale,Instagram,71578,4766,289,38548.71,189840,04-01-2025
1933,New Launch,YouTube,84900,2565,259,29784.94,123415.67,02-02-2025
1934,Mega Sale,Google Ads,74438,4877,311,36895.26,79156.5,03-04-2025
1935,New Launch,Email,8864,841,88,36704.69,90322.99,21-10-2025
1936,Festival Offer,Instagram,96872,8284,1072,20971.14,80662.91,04-04-2025
1937,Flash Sale,Email,17564,988,74,9693.14,27483.65,16-02-2025
1938,New Launch,Instagram,29191,1650,151,10829.76,27448.7,20-08-2025
1939,Retargeting,Facebook,17324,1418,107,1999.64,7005.55,16-12-2025
1940,Summer Sale,Facebook,53909,1860,98,1084.72,5362.3,17-06-2025
1941,Brand Awareness,Facebook,55430,3616,122,40201.87,135025.98,30-03-2025
1942,Brand Awareness,Facebook,29704,3201,413,25411.87,82177.24,16-12-2025
1943,Festival Offer,YouTube,25273,2961,279,29125.27,133611,18-03-2025
1944,New Launch,Instagram,63340,1514,204,2899.94,9404.05,30-05-2025
1945,New Launch,Email,19126,1096,78,29915.21,54926.25,09-04-2025
1946,Retargeting,Email,84102,4225,439,46079.96,219511.54,18-08-2025
1947,Festival Offer,Google Ads,20254,1774,194,4207.72,8986.19,09-09-2025
1948,Valentine Offer,LinkedIn,29686,2248,88,18557.75,86908.17,29-12-2025
1949,Retargeting,YouTube,82481,3267,364,5456.72,20125.78,22-10-2025
1950,Winter Sale,Instagram,97039,10655,1387,20315.06,66557.18,14-06-2025
1951,Special Discount,Email,22757,2289,169,15355,54972.27,13-07-2025
1952,Valentine Offer,YouTube,15798,1319,45,25070.73,60715.17,19-07-2025
1953,Retargeting,Facebook,45094,4977,443,38771.29,149495.36,07-04-2025
1954,Retargeting,Google Ads,16689,961,142,29786.02,137642.69,25-11-2025
1955,Special Discount,Google Ads,46111,1314,175,2370.19,11551.64,30-06-2025
1956,Retargeting,YouTube,75485,1938,268,41444.32,187331.63,02-04-2025
1957,Festival Offer,Google Ads,71682,4470,179,45622.44,71849.54,31-12-2025
1958,Mega Sale,Facebook,46983,1536,228,10976.8,21795.54,24-01-2025
1959,Winter Sale,LinkedIn,55002,2787,142,46291.3,56383.15,19-06-2025
1960,Summer Sale,Google Ads,28207,2161,180,19217.41,84241.28,14-03-2025
1961,Special Discount,LinkedIn,83479,5702,807,33758.11,153646.33,20-10-2025
1962,Flash Sale,Email,98083,7035,420,47073.37,173356.07,20-12-2025
1963,Winter Sale,Email,6340,551,68,19479.46,85748.78,10-05-2025
1964,Valentine Offer,Google Ads,83660,1843,215,34933.63,47469.13,06-12-2025
1965,Valentine Offer,Facebook,95374,5560,238,32242.26,52814.69,04-04-2025
1966,Special Discount,Instagram,75377,4188,210,47231.65,102714.52,02-10-2025
1967,Special Discount,Google Ads,42544,3182,386,13813.46,56521.35,14-02-2025
1968,Summer Sale,Email,77712,8488,763,10838.62,34350.37,03-09-2025
1969,New Launch,LinkedIn,19331,614,47,2863.53,7658.92,04-02-2025
1970,Mega Sale,Facebook,36686,2518,264,22467.32,39148.93,06-12-2025
1971,Summer Sale,YouTube,71010,7701,424,38658.91,152882.79,08-01-2025
1972,Brand Awareness,Email,25016,1898,276,47570.31,223722.75,13-04-2025
1973,Retargeting,Facebook,89428,2712,281,19621.68,94143.27,26-04-2025
1974,Summer Sale,Email,29112,3151,193,17458.54,68795.17,05-02-2025
1975,Retargeting,Instagram,37214,3208,366,15102.52,27368.37,30-01-2025
1976,Mega Sale,LinkedIn,19596,1793,69,21086.28,68113.75,28-03-2025
1977,Winter Sale,Facebook,99906,7268,597,2883.07,13336.43,15-07-2025
1978,Winter Sale,LinkedIn,5448,167,17,38666.08,63978.44,19-01-2025
1979,Valentine Offer,YouTube,78877,6046,256,1969.87,8531.89,27-11-2025
1980,Winter Sale,LinkedIn,55600,3425,453,31186.41,90713.49,09-09-2025
1981,Valentine Offer,Google Ads,85295,5801,527,49026.42,177448.71,21-08-2025
1982,Festival Offer,Email,75314,8710,998,11968.15,27408.04,12-05-2025
1983,Festival Offer,Facebook,26013,2027,249,2025.92,8631.86,24-08-2025
1984,Festival Offer,LinkedIn,58788,6996,763,42732.5,211630.98,30-06-2025
1985,Valentine Offer,Email,32276,2307,284,44297.47,130686.83,18-07-2025
1986,Retargeting,Google Ads,65754,4293,473,16974.54,46098.7,06-05-2025
1987,Mega Sale,Instagram,33437,3586,204,28850.94,138554.3,26-08-2025
1988,Special Discount,Google Ads,76854,8602,1094,19366.02,45824.19,29-08-2025
1989,Mega Sale,Email,19240,1495,210,23163.67,107427.75,27-01-2025
1990,Special Discount,YouTube,31137,1511,131,28032.96,50334.12,10-08-2025
1991,Festival Offer,Instagram,28634,2386,83,35004.51,93346.13,15-12-2025
1992,Winter Sale,Google Ads,78841,7877,395,32420.67,109752.49,30-07-2025
1993,Valentine Offer,Instagram,46483,4767,394,43533.47,73837.52,09-11-2025
1994,Summer Sale,Facebook,85258,2283,117,39561.15,60364.39,19-06-2025
1995,Winter Sale,Instagram,16789,976,144,18478.12,74385.9,03-02-2025
1996,Valentine Offer,Instagram,52571,6156,507,29588.98,128634.16,27-12-2025
1997,Festival Offer,Google Ads,27966,1745,129,5973.47,19922.55,01-08-2025
1998,Flash Sale,LinkedIn,20524,2088,102,28521.54,102363.62,08-05-2025
1999,Summer Sale,Google Ads,19858,1756,89,45550.06,71461.76,15-07-2025
2000,Brand Awareness,Email,66972,4446,621,9352.44,11932.08,27-10-2025
